666
666
666
666
402
402
402
402
82
98
530
978
404
405
407
404
437
437
437
437
502
310
950
182
829
1007
673
46
889
514
316
475
396
342
754
417
358
606
876
627
1012
204
749
571
516
189
186
658
256
456
984
516
278
16
559
845
275
45
89
850
39
387
199
200
259
341
435
746
652
25
252
943
632
744
720
1002
466
321
275
980
473
942
281
929
871
918
347
18
328
607
64
125
951
974
452
10
529
116
778
958
664
797
675
820
918
50
826
508
913
1008
695
284
935
803
148
632
129
25
478
43
489
610
646
843
987
132
319
692
446
21
370
869
700
494
391
343
696
970
249
843
398
411
277
942
236
146
157
114
619
798
297
523
851
79
43
499
6
243
639
632
3
419
671
977
548
79
742
814
608
814
123
783
1014
409
824
49
762
982
625
597
189
182
459
644
968
560
837
490
814
548
493
729
127
793
649
915
156
107
426
242
463
531
475
122
873
843
683
895
647
22
924
682
759
690
721
36
708
934
363
866
92
491
502
482
897
139
184
933
262
764
106
63
650
261
330
288
228
450
570
728
109
1005
896
749
827
406
550
517
630
395
954
856
447
578
8
334
916
101
409
983
277
397
383
643
732
286
206
56
32
559
806
287
24
318
843
665
618
158
147
981
878
974
578
827
722
269
424
50
663
643
71
740
899
611
120
209
164
886
102
403
494
464
653
659
306
522
317
841
540
235
732
498
340
590
214
625
760
781
988
312
557
875
344
318
886
969
1012
825
8
609
458
821
893
1000
883
299
67
329
107
180
615
576
286
185
31
283
33
874
854
189
657
395
103
97
849
809
944
320
530
332
325
290
241
252
304
834
359
1005
355
687
330
271
270
470
452
168
912
805
994
526
312
767
927
817
112
639
244
547
741
44
762
431
121
105
87
730
305
888
302
752
585
307
920
779
640
98
386
657
455
296
71
229
105
867
781
683
862
406
517
284
871
268
500
95
569
850
523
935
977
593
769
220
20
942
573
466
757
278
270
54
50
88
20
32
540
277
6
13
326
7
430
82
470
860
1023
987
968
274
274
379
205
761
824
334
34
873
65
444
1018
242
658
903
181
103
955
286
196
609
549
1
394
905
450
934
771
475
872
813
450
844
298
470
582
929
86
833
963
693
62
682
690
90
755
641
367
1020
279
421
884
151
211
151
588
895
106
275
44
719
159
676
570
869
925
1002
883
683
615
80
190
964
377
1010
342
650
872
652
809
725
61
296
853
832
653
756
